p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
9.95967497780392e-18,0.346037591466575,0.552,0.332,1.85977010860533e-13,6,MZT2A
1.01955013024746e-17,0.337973769762447,0.462,0.248,1.90380595821108e-13,6,CMTM6
1.05430158830992e-17,0.416407690735101,0.54,0.33,1.96869735585111e-13,6,NSA2
1.05851700423007e-17,0.40006862409321,0.591,0.378,1.97656880199881e-13,6,PPIB
1.28835024944875e-17,0.296346083896334,0.259,0.115,2.40573642079566e-13,6,LMAN1
1.36654186194608e-17,0.276710591529327,0.257,0.114,2.55174361881191e-13,6,RCC2
1.37022041487233e-17,0.348656254376935,0.361,0.182,2.55861258069111e-13,6,KLF4
1.46847575796245e-17,0.501905126480715,0.305,0.145,2.74208478284329e-13,6,CSTA
1.49402191013707e-17,0.264535665140095,0.262,0.116,2.78978711279895e-13,6,USP22
1.88974264763024e-17,0.445760675228865,0.378,0.204,3.52871644591995e-13,6,PRKDC
1.98374329490851e-17,0.344091243775883,0.373,0.19,3.70424385458266e-13,6,PPT1
2.23767944610537e-17,0.376768813833684,0.404,0.218,4.17841882971256e-13,6,NOP58
2.27047724148733e-17,0.323406659016984,0.332,0.163,4.2396621530293e-13,6,NAA20
2.34445007941359e-17,0.403903830529768,0.717,0.537,4.37779163328899e-13,6,RAN
2.47718043884789e-17,0.284540548082284,0.3,0.141,4.62563903346066e-13,6,MRPL12
2.50437929790598e-17,0.277827520809896,0.291,0.138,4.67642746297984e-13,6,PSMB5
2.69412813449018e-17,0.270327816206013,0.315,0.152,5.03074546553352e-13,6,RAB4A
3.25094229429267e-17,0.253376011394588,0.305,0.144,6.07048454613269e-13,6,MYL6B
3.33929965894432e-17,0.366839238228208,0.462,0.261,6.23547425314672e-13,6,TMBIM4
3.41938229270805e-17,0.314359905690617,0.499,0.281,6.38501255517374e-13,6,SEPT6
3.67195690497321e-17,0.356039534855954,0.45,0.247,6.85664512865647e-13,6,ICAM3
4.16059531177116e-17,0.311890550358222,0.329,0.16,7.76907962567029e-13,6,IDS
4.4767433885332e-17,0.385557464843403,0.864,0.719,8.35942292940805e-13,6,COX7A2
4.52688873271856e-17,0.336362504086181,0.252,0.111,8.45305933060538e-13,6,ABHD14B
4.6385292764736e-17,0.405010140751296,0.397,0.211,8.66152571795915e-13,6,GRN
4.9771924235732e-17,0.270265986512307,0.923,0.753,9.29391141253823e-13,6,SRP14
5.00466781732503e-17,0.330885843588462,0.269,0.123,9.34521621529103e-13,6,STARD3NL
5.05514931361957e-17,0.396392915392985,0.429,0.236,9.43948031332182e-13,6,ATF7IP2
5.19097426368846e-17,0.367713432282167,0.569,0.356,9.69310624258545e-13,6,KTN1
6.74367154464726e-17,0.305942914036815,0.392,0.21,1.25924578753198e-12,6,CAMTA1
6.82006394724153e-17,0.308392522323105,0.329,0.164,1.27351054086841e-12,6,C19orf48
6.93366400628161e-17,0.274186411538368,0.472,0.263,1.29472307989296e-12,6,TSTD1
7.02287994501401e-17,0.343647096461985,0.293,0.138,1.31138237213247e-12,6,CUX1
7.11444242908052e-17,0.297441570629648,0.378,0.196,1.32847983478221e-12,6,MYDGF
8.77388116334423e-17,0.349698109348674,0.412,0.223,1.63834682963127e-12,6,FAAP20
8.82752030855009e-17,0.364747481964449,0.496,0.292,1.64836286721556e-12,6,TMEM256
8.85031308943422e-17,0.432757674638085,0.86,0.713,1.65261896319005e-12,6,CYBA
9.05543891916472e-17,0.311195599929932,0.385,0.207,1.69092210937563e-12,6,NDUFS4
9.36807324553722e-17,0.296818642124465,0.278,0.129,1.74930031713917e-12,6,PTPMT1
1.02546433058348e-16,0.369970263885732,0.632,0.429,1.91484954449853e-12,6,RANBP1
1.09554493863326e-16,0.340452158937227,0.264,0.121,2.04571106390988e-12,6,MYC
1.23103123691843e-16,0.361310269984987,0.678,0.498,2.29870462869778e-12,6,SSR4
1.34349149033378e-16,0.286653448294554,0.264,0.12,2.50870165990027e-12,6,HEBP2
1.35174382526723e-16,0.396691799742846,0.656,0.437,2.52411124492151e-12,6,RAC1
1.50332649016671e-16,0.389950039968702,0.538,0.324,2.80716155508829e-12,6,DDX21
1.54179029066989e-16,0.251173865978234,0.257,0.116,2.87898500976789e-12,6,KHSRP
1.70021876938934e-16,0.336790408440447,0.482,0.279,3.17481850808072e-12,6,TMCO1
1.72790247134009e-16,0.355073980523375,0.315,0.157,3.22651228473336e-12,6,PRKCSH
2.01170214268297e-16,0.582860051984052,0.385,0.218,3.75645141103191e-12,6,DONSON
2.62627506828934e-16,0.393362727645498,0.288,0.14,4.90404343501669e-12,6,FAM45A
2.7306676946413e-16,0.414920447390553,0.656,0.462,5.0989757862037e-12,6,TPM3
3.21872622535204e-16,0.309329048067856,0.271,0.128,6.01032748059987e-12,6,PSMG1
3.79306653416442e-16,0.414086904354935,0.673,0.479,7.08279313924523e-12,6,EID1
3.82066094284258e-16,0.323341634132623,0.351,0.179,7.13432017856995e-12,6,C4orf48
4.01660462215318e-16,0.303008129084927,0.622,0.401,7.50020581094664e-12,6,NUCKS1
4.77693963123337e-16,0.35662492762168,0.538,0.338,8.91997937340206e-12,6,HNRNPD
5.06247095163274e-16,0.289129450704836,0.317,0.159,9.45315200798381e-12,6,ATXN10
5.41019640855016e-16,0.287288279652207,0.278,0.131,1.01024597536857e-11,6,ADA
6.25721525706155e-16,0.352260062546362,0.792,0.588,1.1684098049511e-11,6,ARPC2
6.64081885296547e-16,0.412311483497796,0.516,0.313,1.24004010441424e-11,6,PNN
7.42039513049623e-16,0.321165747939839,0.392,0.212,1.38561038271756e-11,6,XRN2
8.59877934978388e-16,0.349087520601156,0.269,0.128,1.60565006798514e-11,6,ARMC10
9.49203313340001e-16,0.276730623901318,0.305,0.149,1.77244734699978e-11,6,FAM60A
1.00937734823681e-15,0.379264310036465,0.424,0.246,1.88481032236259e-11,6,SRP72
1.04872043164322e-15,0.279049815155361,0.298,0.145,1.95827566200738e-11,6,EAF2
1.14287929673256e-15,0.47365472841991,0.743,0.553,2.1340985107887e-11,6,HNRNPH1
1.19327028024077e-15,0.251195099541192,0.588,0.348,2.2281935942936e-11,6,PKM
1.25254791788179e-15,0.279226368913799,0.453,0.257,2.33888272706066e-11,6,KPNB1
1.4725452902444e-15,0.319523936416988,0.69,0.471,2.74968382047336e-11,6,SRP9
1.47803226025138e-15,0.326490101799543,0.32,0.167,2.7599296395674e-11,6,RPN1
1.84332229060457e-15,0.308156923649549,0.392,0.212,3.44203571324591e-11,6,HSPA9
1.95623431556492e-15,0.263146117740326,0.254,0.12,3.65287633745437e-11,6,GUSB
2.04401996438519e-15,0.341489180040052,0.775,0.565,3.81679847949647e-11,6,TRA2B
2.55222739435297e-15,0.285222603061698,0.373,0.196,4.7657742134753e-11,6,CAPG
2.75729741900588e-15,0.276806624332156,0.385,0.211,5.14870147050968e-11,6,ACADM
2.82795167588674e-15,0.340889236413353,0.259,0.125,5.2806341643833e-11,6,TWISTNB
2.87410415496052e-15,0.385452990841759,0.501,0.314,5.36681468855779e-11,6,ATP5G1
3.38834157648987e-15,0.257321212154148,0.315,0.16,6.32705022577953e-11,6,ZCRB1
3.50753289739828e-15,0.379315128853922,0.794,0.653,6.5496161793118e-11,6,PCBP2
3.52119244575718e-15,0.337176208249655,0.504,0.307,6.57512265396239e-11,6,LAMTOR1
3.91295759931735e-15,0.357636356091777,0.608,0.406,7.30666572520529e-11,6,SF3B6
3.98049100883144e-15,0.302998463296994,0.448,0.258,7.43277086079095e-11,6,MDH2
4.05861854471177e-15,0.325104474143106,0.346,0.183,7.57865840854028e-11,6,TMEM147
4.15202574488416e-15,0.302926984820622,0.324,0.169,7.7530776734222e-11,6,MCM5
4.2851420083439e-15,0.322728642347301,0.308,0.158,8.00164567218057e-11,6,AKR7A2
4.47041371429091e-15,0.281432244532205,0.516,0.309,8.34760352869542e-11,6,NASP
4.53123905306756e-15,0.290860001429882,0.443,0.254,8.46118268379306e-11,6,PDCD6
4.79551100352082e-15,0.385516034848083,0.31,0.161,8.95465769687443e-11,6,MRPL16
5.00161638457843e-15,0.391057365488855,0.351,0.189,9.33951827492330e-11,6,FIBP
5.64253424055466e-15,0.383682224966098,0.7,0.508,1.05363041873877e-10,6,SERBP1
5.75815104801057e-15,0.285687893533974,0.303,0.151,1.07521954519501e-10,6,PPP3CA
6.20970458429188e-15,0.262312645065873,0.264,0.127,1.15953813702482e-10,6,CCDC88A
6.46360104679669e-15,0.33772382883137,0.363,0.2,1.20694822346835e-10,6,MRPL11
8.41176628606575e-15,0.253711532364201,0.416,0.233,1.57072911859706e-10,6,NOP56
8.75046769455456e-15,0.324750715429883,0.479,0.297,1.63397483260417e-10,6,THOC7
9.28958693718443e-15,0.335106499777094,0.349,0.188,1.73464456878045e-10,6,LINC00152
9.48207987194372e-15,0.376601037792949,0.605,0.417,1.77058877448805e-10,6,PSMA1
9.68272412670596e-15,0.407243035032435,0.811,0.672,1.8080550761798e-10,6,ATP5I
9.87932386488253e-15,0.303746116686133,0.298,0.153,1.84476614528951e-10,6,VMA21
1.09375059712068e-14,0.264440268656116,0.298,0.149,2.04236049000344e-10,6,TRAPPC6A
1.10089414424711e-14,0.320474854713844,0.462,0.276,2.05569963555262e-10,6,NDUFB5
1.16521846015738e-14,0.267879379346216,0.329,0.168,2.17581243065188e-10,6,VAMP5
1.17758535890807e-14,0.312667272728046,0.363,0.202,2.19890514068904e-10,6,TBL1XR1
1.20996725727052e-14,0.298668819519319,0.324,0.172,2.25937185950124e-10,6,HADHB
1.22869309760538e-14,0.42268012135221,0.525,0.345,2.29433862115853e-10,6,DNAJB6
1.45932576940059e-14,0.309229534519589,0.562,0.362,2.72499900920171e-10,6,RBM25
1.52854655202323e-14,0.368131329810496,0.705,0.498,2.85425497659297e-10,6,HNRNPU
1.73753353301197e-14,0.343107246513991,0.535,0.343,3.24449636619326e-10,6,EIF3A
1.77017070109374e-14,0.303106326369851,0.351,0.189,3.30543975015235e-10,6,RTN3
1.86298316416518e-14,0.278954001237008,0.482,0.283,3.47874846244564e-10,6,TOMM22
2.17412838602971e-14,0.317863817596654,0.663,0.454,4.05974993523329e-10,6,TSPO
2.21493635782742e-14,0.343301558038903,0.722,0.528,4.13595066097113e-10,6,ATP5D
2.3641048205477e-14,0.251615266860341,0.254,0.122,4.41449293140871e-10,6,PARL
2.50929188651527e-14,0.280510841041138,0.55,0.338,4.68560073968996e-10,6,RBBP4
2.67224076088252e-14,0.283183471029568,0.632,0.425,4.98987517279592e-10,6,C14orf166
2.73451908887635e-14,0.318308664828157,0.291,0.146,5.1061674946588e-10,6,SUMF2
2.74710898775349e-14,0.274351004746397,0.315,0.164,5.1296766128321e-10,6,TM9SF2
3.18515132283654e-14,0.333411358491237,0.264,0.13,5.94763306513268e-10,6,TIPRL
3.20102202359675e-14,0.342963476536069,0.695,0.502,5.97726842466221e-10,6,ATP5G3
3.22631069825839e-14,0.319251283528775,0.554,0.349,6.02448996685789e-10,6,RTN4
3.26613158255952e-14,0.326477878340496,0.545,0.345,6.09884750411338e-10,6,ATP6V1F
3.36462130024936e-14,0.326376905037359,0.644,0.441,6.28275735395563e-10,6,C11orf31
3.52322766526902e-14,0.256694094265874,0.625,0.402,6.57892301935683e-10,6,SELL
3.54833321857348e-14,0.462945892653722,0.446,0.276,6.62580261904226e-10,6,IRF2BP2
3.80959787186475e-14,0.326591407382936,0.734,0.538,7.11366210613305e-10,6,SERP1
3.90827742398642e-14,0.261354177869718,0.416,0.24,7.29792643380985e-10,6,TTC3
3.94322159251838e-14,0.303759149240717,0.84,0.689,7.36317767970956e-10,6,CHCHD2
4.14654312899751e-14,0.267163795260077,0.332,0.179,7.74283998477705e-10,6,DKC1
4.44145672831089e-14,0.292723788506088,0.547,0.348,8.29353214877493e-10,6,GSTK1
4.46388119957597e-14,0.295714754566874,0.346,0.187,8.3354053639682e-10,6,TMEM219
4.85095113026031e-14,0.25657875073651,0.283,0.142,9.05818104553508e-10,6,ADPGK
4.96038089528994e-14,0.27152883447252,0.274,0.138,9.26251924577491e-10,6,MRPL3
5.37233784794121e-14,0.39091450146602,0.55,0.364,1.00317664634606e-09,6,DDT
5.57589083347573e-14,0.305153012055432,0.37,0.206,1.04118609533492e-09,6,PHB
6.19408166718366e-14,0.269655557109718,0.407,0.233,1.15662086971321e-09,6,STOML2
6.64033136552898e-14,0.274321186034067,0.93,0.847,1.23994907588523e-09,6,COX7C
7.22892124183143e-14,0.278188445503468,0.416,0.242,1.34985646348718e-09,6,PHB2
7.25072060556256e-14,0.287755888923743,0.504,0.31,1.3539270586767e-09,6,VDAC2
7.30346277554989e-14,0.311140191632651,0.516,0.314,1.36377560407843e-09,6,SCP2
7.68251934785934e-14,0.293937034115337,0.574,0.377,1.43455683782577e-09,6,SSBP1
8.11068716048914e-14,0.259801904773105,0.322,0.172,1.51450861347814e-09,6,PRPF6
8.22904853095904e-14,0.280525565280994,0.327,0.177,1.53661023218598e-09,6,DPM3
9.13908820373496e-14,0.304269268569299,0.402,0.231,1.70654194028343e-09,6,CCNG1
9.54731051485447e-14,0.367550568328322,0.477,0.296,1.78276929243878e-09,6,HDAC2
9.57171994106508e-14,0.297962424019165,0.685,0.496,1.78732726459508e-09,6,SLC25A5
1.01874929143203e-13,0.34245924389436,0.775,0.607,1.90231055189102e-09,6,COX5B
1.06873262597756e-13,0.289978921458685,0.714,0.508,1.99564443248789e-09,6,HNRNPA3
1.17629643299216e-13,0.282515496242086,0.487,0.305,2.19649832932626e-09,6,HADHA
1.388226913498e-13,0.3020123420653,0.45,0.27,2.59223611557481e-09,6,SFT2D1
1.63920270255081e-13,0.270281398764507,0.257,0.125,3.06088320647314e-09,6,ADRBK1
1.83180270443314e-13,0.33589426458632,0.504,0.321,3.420525189988e-09,6,EIF4A1
1.83842158774712e-13,0.321321084893659,0.489,0.3,3.4328846308002e-09,6,RTF1
1.90197855340658e-13,0.356371373836694,0.554,0.369,3.55156455277612e-09,6,WDR83OS
1.96192378656254e-13,0.277595424060814,0.332,0.18,3.66350028664822e-09,6,OLA1
1.97492008054847e-13,0.376148203619173,0.705,0.547,3.68776826640815e-09,6,USMG5
2.00998331760977e-13,0.337352892682556,0.702,0.511,3.75324184897273e-09,6,GPX4
2.07593001081149e-13,0.310591985002861,0.392,0.228,3.87638410918829e-09,6,C17orf89
2.1755103487507e-13,0.300233647111556,0.402,0.235,4.06233047422218e-09,6,C19orf70
2.36457015038815e-13,0.310470798511125,0.579,0.389,4.41536184181979e-09,6,GTF3A
2.58627924770332e-13,0.290938756618238,0.31,0.166,4.82935923923641e-09,6,STARD7
2.61793889557852e-13,0.301995557368789,0.361,0.206,4.88847729971377e-09,6,PTRHD1
2.6903670522279e-13,0.277682239605062,0.363,0.207,5.02372239662516e-09,6,XPO1
2.85280326097767e-13,0.292575866689953,0.724,0.521,5.3270395292236e-09,6,RBM3
2.93167199129717e-13,0.266667526540455,0.634,0.415,5.4743111093492e-09,6,HMGN3
3.46299810566262e-13,0.300622640994536,0.392,0.222,6.4664563627038e-09,6,MSN
3.71373797109648e-13,0.41496627169703,0.63,0.445,6.93466291342845e-09,6,KLF6
3.72512298499029e-13,0.320915948428159,0.668,0.466,6.95592214987237e-09,6,TUBA1A
4.27345008774446e-13,0.258895383886889,0.395,0.227,7.97981334884523e-09,6,RP5-1171I10.5
4.27985570411354e-13,0.294328413560524,0.458,0.281,7.9917745562912e-09,6,NDUFAB1
4.37612629271849e-13,0.307728855900007,0.617,0.427,8.17154062639323e-09,6,SF3B5
4.37794576312253e-13,0.348528010716828,0.472,0.296,8.17493812347871e-09,6,LSM6
4.80724823286505e-13,0.298283412596829,0.402,0.234,8.9765746252289e-09,6,EIF4H
5.05812389687719e-13,0.258587069024375,0.937,0.834,9.44503475263877e-09,6,COX4I1
5.70238653373817e-13,0.28162725718589,0.726,0.536,1.06480663744493e-08,6,NEDD8
5.95125677313999e-13,0.261071070665155,0.281,0.145,1.11127817724843e-08,6,RASSF1
6.08284325258246e-13,0.294154935384028,0.516,0.334,1.13584932055472e-08,6,SSB
6.59865648156425e-13,0.250804377863972,0.346,0.192,1.23216712480249e-08,6,MYCBP2
6.60930304110798e-13,0.283611265381481,0.499,0.312,1.23415515686609e-08,6,TOMM20
6.69490001150022e-13,0.33385659636739,0.625,0.431,1.25013867914744e-08,6,PSMA2
7.81183635879857e-13,0.303510136878844,0.823,0.634,1.45870420327846e-08,6,SNRPD2
7.92611659491934e-13,0.337328590899871,0.397,0.236,1.48004375176929e-08,6,ZRANB2
8.02199623317031e-13,0.279174341198918,0.424,0.249,1.49794735661989e-08,6,DSTN
8.04167598359252e-13,0.252701686693653,0.266,0.134,1.50162215641623e-08,6,PRKACB
8.14477883397851e-13,0.259651714182687,0.375,0.215,1.52087455166881e-08,6,VPS35
9.83859266135978e-13,0.304857444352661,0.76,0.571,1.83716040765571e-08,6,EDF1
9.93543048178017e-13,0.285114420971064,0.383,0.224,1.85524293386281e-08,6,EIF6
9.98528901359325e-13,0.332229884770551,0.508,0.331,1.86455301750827e-08,6,MTPN
1.06346723092073e-12,0.26886617715897,0.891,0.828,1.98581236029828e-08,6,YBX1
1.16211100491834e-12,0.293091053868069,0.327,0.181,2.17000987948401e-08,6,TPP1
1.1886219494936e-12,0.314684974112343,0.462,0.292,2.2195137662894e-08,6,RHEB
1.21928993905015e-12,0.383285278346836,0.663,0.517,2.27678010318835e-08,6,TALDO1
1.34627843776193e-12,0.261992159158469,0.363,0.207,2.51390572683285e-08,6,DNAJB11
1.37864584946164e-12,0.305240141089261,0.506,0.326,2.57434539469971e-08,6,ELF1
1.60931381885129e-12,0.371676169813261,0.676,0.524,3.00507169394102e-08,6,ST13
1.62678612403521e-12,0.316430600973181,0.363,0.214,3.03769772941094e-08,6,MIS18BP1
1.93688226776585e-12,0.254690029778571,0.274,0.142,3.61674025859917e-08,6,ZBTB44
2.04169735533412e-12,0.258411250614822,0.409,0.241,3.81246147161541e-08,6,CNIH1
2.06360163233289e-12,0.272555499901809,0.32,0.177,3.8533633280552e-08,6,SNRPA
2.88370842209214e-12,0.286580193126382,0.414,0.251,5.38474873657266e-08,6,TMEM160
3.60355475212028e-12,0.381945165109503,0.559,0.387,6.7289177886342e-08,6,ROMO1
4.03313619057285e-12,0.255024296362613,0.269,0.141,7.53107520865668e-08,6,LENG8
4.29370454588797e-12,0.26031294320231,0.358,0.207,8.0176344985366e-08,6,DPP7
4.96586260360778e-12,0.324407361339989,0.373,0.223,9.2727552397168e-08,6,SYNCRIP
5.2838221072069e-12,0.274331883902251,0.339,0.193,9.86648102078744e-08,6,YTHDF2
5.63957208054319e-12,0.268833446870076,0.608,0.416,1.05307729459983e-07,6,ATP5C1
5.72060594440578e-12,0.301530775388414,0.354,0.207,1.06820874799889e-07,6,FXR1
5.93670329369836e-12,0.30008435408211,0.613,0.424,1.1085606060323e-07,6,MTDH
6.28918425658962e-12,0.256953383250284,0.38,0.225,1.17437937623298e-07,6,DNMT1
7.16344183621226e-12,0.260757369434851,0.441,0.273,1.33762949407591e-07,6,POLR2F
7.93532485188944e-12,0.270233625208425,0.765,0.564,1.48176320959332e-07,6,PSMA7
8.70537440059244e-12,0.269679966055823,0.402,0.24,1.62555456182263e-07,6,SSR1
9.15840266797394e-12,0.278178607765115,0.465,0.294,1.71014853019077e-07,6,CLTA
9.42935184962866e-12,0.273048550573911,0.673,0.497,1.76074287088116e-07,6,ARL6IP4
1.01063943019156e-11,0.283936854677731,0.368,0.211,1.8871670079967e-07,6,GNAI2
1.12105723889264e-11,0.299239809946038,0.402,0.245,2.09335018218423e-07,6,NDUFC1
1.12151653725972e-11,0.27228340514917,0.521,0.345,2.09420783002508e-07,6,TRA2A
1.21560375679477e-11,0.348339261542201,0.649,0.493,2.26989689506287e-07,6,NDUFA11
1.31092768826319e-11,0.269527074862525,0.685,0.492,2.44789527229386e-07,6,PSMA4
1.39809842301088e-11,0.355112425928817,0.668,0.485,2.61066918528822e-07,6,RPS27L
1.40039086890976e-11,0.282174554810084,0.271,0.148,2.61494986951519e-07,6,LRRC59
1.53829696292649e-11,0.296073921418827,0.458,0.29,2.87246191887264e-07,6,PFDN2
1.58236012157782e-11,0.268052449444955,0.438,0.275,2.95474105502227e-07,6,C19orf60
1.97713558285909e-11,0.266081462830093,0.368,0.222,3.69190527387277e-07,6,PMAIP1
2.09193670155633e-11,0.262022941499684,0.346,0.205,3.90627340281614e-07,6,FKBP3
2.42562208574236e-11,0.274041845458649,0.649,0.477,4.52936412070672e-07,6,APRT
2.53177469720496e-11,0.254102852509781,0.317,0.18,4.72758289209082e-07,6,ACADVL
2.54966616959355e-11,0.325087776482795,0.315,0.182,4.76099163848204e-07,6,UQCC2
2.66428582212372e-11,0.323455185602266,0.642,0.458,4.97502091565163e-07,6,NDUFB9
2.86853240885744e-11,0.442607566199829,0.552,0.376,5.35641056705949e-07,6,H1FX
2.99049196923013e-11,0.287214979333724,0.826,0.675,5.58414565414343e-07,6,NDUFA4
3.19824914687216e-11,0.296942980375066,0.455,0.296,5.97209063195439e-07,6,PDIA3
3.35582020244989e-11,0.267391141458446,0.252,0.133,6.26632306403467e-07,6,SPTSSA
3.64157164265872e-11,0.284371955560471,0.363,0.22,6.79990672833662e-07,6,TAF9
3.79508758191305e-11,0.354803751519202,0.412,0.265,7.08656704170624e-07,6,RNASEH2C
4.48790132892156e-11,0.273372081545002,0.564,0.38,8.38025815149522e-07,6,EIF3D
4.60865218706798e-11,0.31217886256764,0.593,0.417,8.60573622891205e-07,6,VAPA
4.79050458920538e-11,0.301254387618226,0.659,0.492,8.9453092194232e-07,6,ATP5B
6.30118306930437e-11,0.332091389673292,0.351,0.212,1.1766199145312e-06,6,SPCS3
6.54672868337052e-11,0.348167498247838,0.697,0.538,1.22247064704578e-06,6,PNISR
7.51717027707704e-11,0.27328900511608,0.717,0.546,1.4036812058386e-06,6,RHOA
8.7618763285489e-11,0.284944877357697,0.373,0.226,1.63610516682994e-06,6,TPRKB
8.84891476634991e-11,0.282518070220669,0.438,0.285,1.65235785432052e-06,6,CCT2
1.00622757652664e-10,0.311927255458431,0.525,0.365,1.8789287536482e-06,6,ENY2
1.06141770309022e-10,0.283965363155441,0.373,0.23,1.98198527698036e-06,6,GTF2I
1.06651231584733e-10,0.345604586005989,0.455,0.302,1.99149844738172e-06,6,HSPA5
1.36771612931822e-10,0.412310389388182,0.433,0.297,2.55393632827591e-06,6,LYL1
1.44249062060797e-10,0.259226725096285,0.516,0.346,2.69356273586127e-06,6,ANP32A
1.5525946375463e-10,0.287102944418672,0.395,0.254,2.8991599666902e-06,6,ILF3
1.55864765169907e-10,0.328539903900742,0.591,0.446,2.91046276001767e-06,6,EIF3M
1.62023352993009e-10,0.265189524287896,0.383,0.238,3.02546207043846e-06,6,DYNC1I2
2.37635849358228e-10,0.267106899310804,0.608,0.437,4.43737421506619e-06,6,SNRPB
2.5089587376694e-10,0.285084683639959,0.603,0.431,4.68497865085007e-06,6,SRSF11
2.5178449351087e-10,0.254764151473476,0.339,0.206,4.70157184732848e-06,6,PAN3
3.05626733072182e-10,0.273387808333981,0.407,0.261,5.70696798665686e-06,6,YY1
3.36154789446389e-10,0.292587300706606,0.274,0.155,6.27701838333243e-06,6,MAT2A
4.07811575730543e-10,0.307847150244636,0.383,0.244,7.61506555361643e-06,6,NUDT1
4.52089030282016e-10,0.265201305939957,0.504,0.335,8.44185846245608e-06,6,ZNF207
5.20228726070088e-10,0.257998262719151,0.956,0.929,9.71423100190675e-06,6,SERF2
5.64846288513656e-10,0.255775928127038,0.368,0.227,1.05473747454155e-05,6,RAB2A
6.41909207570726e-10,0.338200079480851,0.286,0.173,1.19863706329682e-05,6,CREG1
7.50551494541661e-10,0.251683268944649,0.567,0.392,1.40150480575764e-05,6,CCT8
7.53902850456202e-10,0.380116874536716,0.554,0.409,1.40776279265687e-05,6,GNAS
7.93082447916094e-10,0.28084120607943,0.276,0.159,1.48092285499372e-05,6,GRHPR
8.14303681191374e-10,0.285904349347042,0.557,0.398,1.52054926388865e-05,6,BRK1
8.15421738742952e-10,0.251613093636511,0.375,0.235,1.52263701275471e-05,6,ETFB
8.42568851126316e-10,0.274834363265614,0.426,0.274,1.57332881570817e-05,6,TIMM8B
1.01024751576161e-09,0.326594475190865,0.521,0.369,1.88643518618165e-05,6,NDUFS6
1.15051463773213e-09,0.25436840985774,0.334,0.206,2.14835598303721e-05,6,MTIF3
1.30951829914735e-09,1.39345999283541,0.707,0.634,2.44526351999784e-05,6,LYZ
1.36895694010867e-09,0.267798552495897,0.295,0.173,2.55625329426492e-05,6,FUBP1
1.42834340252301e-09,0.317757745126646,0.303,0.182,2.66714563553121e-05,6,ARID1A
1.61362039808202e-09,0.335556654707801,0.574,0.432,3.01311336933857e-05,6,PPP1CB
3.56118596155597e-09,0.25816902634143,0.528,0.372,6.64980254601346e-05,6,NDUFB10
5.05130479520797e-09,0.268206458260593,0.45,0.302,9.43230144409184e-05,6,GADD45GIP1
8.87100892159903e-09,0.252621535466483,0.458,0.311,0.000165648349593019,6,MRPL51
1.12931635721133e-08,0.30863380281181,0.431,0.303,0.000210877243382072,6,GSTO1
1.15218191133718e-08,0.539602893146441,0.254,0.152,0.000215146928303992,6,MS4A6A
1.41240139540019e-08,0.262854673122349,0.673,0.499,0.000263737712563077,6,COX8A
2.57398235505241e-08,0.288435964316225,0.397,0.263,0.000480639725158937,6,LAMTOR2
3.00587053700447e-08,0.321803919665109,0.303,0.187,0.000561286205374844,6,CTNNB1
3.37470757238313e-08,0.261903430669822,0.303,0.19,0.000630159144991101,6,SDF4
3.44075792768646e-08,0.257553527478119,0.477,0.333,0.000642492727836892,6,UQCRC2
3.68300778631299e-08,0.275154495443657,0.78,0.674,0.000687728043938224,6,UBL5
4.16614690872475e-08,0.308547657199218,0.688,0.545,0.000777944612266172,6,UQCR10
5.7255023717736e-08,0.252801575011863,0.349,0.225,0.00106912305788128,6,CCT7
5.87368873957896e-08,0.316495774821118,0.467,0.346,0.00109679389834158,6,IFI6
7.8005771980209e-08,0.267063529850676,0.821,0.715,0.00145660178018644,6,UQCR11
1.20781716693691e-07,0.273558827121953,0.695,0.592,0.00225535699582129,6,JUN
1.21598008938506e-07,0.251310459683577,0.567,0.429,0.00227059962090873,6,PSMB3
3.94750232289041e-07,0.314862003591257,0.557,0.434,0.00737117108753327,6,ATP6V0B
7.14802754392698e-07,0.280727557844331,0.39,0.276,0.0133475118327749,6,ATP5EP2
9.46353000906634e-07,0.264151946336677,0.283,0.187,0.0176712495859296,6,DDB1
9.79564831697161e-07,0.32214832473785,0.305,0.208,0.0182914141022811,6,TUBA1C
1.21251458161713e-06,1.78318851612379,0.356,0.263,0.0226412847825366,6,RP11-1143G9.4
1.08448492637712e-265,2.83935967849416,0.602,0.079,2.025058703024e-261,7,MS4A1
8.55812466392947e-241,2.43161385018133,0.862,0.223,1.59805861849555e-236,7,CD79A
5.76376590446155e-183,2.25731098327183,0.995,0.748,1.0762680073401e-178,7,CD74
1.5333876138537e-182,2.4201968340137,0.893,0.342,2.86329469134901e-178,7,CD79B
2.0349053057223e-175,1.45104749211632,0.311,0.025,3.79977867737525e-171,7,LINC00926
2.18987649974001e-167,1.99982932092065,0.99,0.671,4.08915638796452e-163,7,HLA-DRA
6.59730775338699e-162,2.0682978662599,0.477,0.08,1.23191527678995e-157,7,IGHD
4.97049994186166e-160,1.85049771083563,0.901,0.518,9.28141454143828e-156,7,IGHM
5.35901190127856e-158,2.0643354061274,0.903,0.459,1.00068829232575e-153,7,CD37
5.88914976653506e-148,2.01316162187714,0.88,0.412,1.09968093590509e-143,7,HLA-DPB1
5.65917448112453e-147,1.38856917016396,0.385,0.052,1.05673765086038e-142,7,FCRLA
